Comuna,Variable,Año,Valor
Conchalí,Frecuencia Anual Detenciones,2009,5
Conchalí,Frecuencia Anual Detenciones,2010,5
Conchalí,Frecuencia Anual Detenciones,2011,6
Conchalí,Frecuencia Anual Detenciones,2012,1
Conchalí,Frecuencia Anual Detenciones,2013,2
Conchalí,Frecuencia Anual Detenciones,2014,2
Conchalí,Frecuencia Anual Detenciones,2015,2
Conchalí,Frecuencia Anual Detenciones,2016,4
Conchalí,Frecuencia Anual Detenciones,2017,1
Conchalí,Frecuencia Anual Detenciones,2018,1
Conchalí,Frecuencia Anual Detenciones,2019,0
Concón,Frecuencia Anual Aprehendidos,2005,1
Concón,Frecuencia Anual Aprehendidos,2006,0
Concón,Frecuencia Anual Aprehendidos,2007,0
Concón,Frecuencia Anual Aprehendidos,2008,1
Concón,Frecuencia Anual Aprehendidos,2009,0
Concón,Frecuencia Anual Aprehendidos,2010,1
Concón,Frecuencia Anual Aprehendidos,2011,0
Concón,Frecuencia Anual Aprehendidos,2012,0
Concón,Frecuencia Anual Aprehendidos,2013,0
Concón,Frecuencia Anual Aprehendidos,2014,1
Concón,Frecuencia Anual Aprehendidos,2015,5
Concón,Frecuencia Anual Aprehendidos,2016,2
Concón,Frecuencia Anual Aprehendidos,2017,0
Concón,Frecuencia Anual Aprehendidos,2018,1
Concón,Frecuencia Anual Aprehendidos,2019,2
Concón,Frecuencia Anual Casos Policiales,2005,3
Concón,Frecuencia Anual Casos Policiales,2006,1
Concón,Frecuencia Anual Casos Policiales,2007,1
Concón,Frecuencia Anual Casos Policiales,2008,5
Concón,Frecuencia Anual Casos Policiales,2009,3
Concón,Frecuencia Anual Casos Policiales,2010,5
Concón,Frecuencia Anual Casos Policiales,2011,7
Concón,Frecuencia Anual Casos Policiales,2012,3
Concón,Frecuencia Anual Casos Policiales,2013,2
Concón,Frecuencia Anual Casos Policiales,2014,3
Concón,Frecuencia Anual Casos Policiales,2015,7
Concón,Frecuencia Anual Casos Policiales,2016,2
Concón,Frecuencia Anual Casos Policiales,2017,3
Concón,Frecuencia Anual Casos Policiales,2018,7
Concón,Frecuencia Anual Casos Policiales,2019,9
Concón,Frecuencia Anual Denuncia,2005,2
Concón,Frecuencia Anual Denuncia,2006,1
Concón,Frecuencia Anual Denuncia,2007,1
Concón,Frecuencia Anual Denuncia,2008,4
Concón,Frecuencia Anual Denuncia,2009,3
Concón,Frecuencia Anual Denuncia,2010,4
Concón,Frecuencia Anual Denuncia,2011,7
Concón,Frecuencia Anual Denuncia,2012,3
Concón,Frecuencia Anual Denuncia,2013,2
Concón,Frecuencia Anual Denuncia,2014,2
Concón,Frecuencia Anual Denuncia,2015,3
Concón,Frecuencia Anual Denuncia,2016,1
Concón,Frecuencia Anual Denuncia,2017,3
Concón,Frecuencia Anual Denuncia,2018,6
Concón,Frecuencia Anual Denuncia,2019,7
Concón,Frecuencia Anual Detenciones,2005,1
Concón,Frecuencia Anual Detenciones,2006,0
Concón,Frecuencia Anual Detenciones,2007,0
Concón,Frecuencia Anual Detenciones,2008,1
Concón,Frecuencia Anual Detenciones,2009,0
Concón,Frecuencia Anual Detenciones,2010,1
Concón,Frecuencia Anual Detenciones,2011,0
Concón,Frecuencia Anual Detenciones,2012,0
Concón,Frecuencia Anual Detenciones,2013,0
Concón,Frecuencia Anual Detenciones,2014,1
Concón,Frecuencia Anual Detenciones,2015,4
Concón,Frecuencia Anual Detenciones,2016,1
Concón,Frecuencia Anual Detenciones,2017,0
Concón,Frecuencia Anual Detenciones,2018,1
Concón,Frecuencia Anual Detenciones,2019,2
Constitución,Frecuencia Anual Aprehendidos,2005,1
Constitución,Frecuencia Anual Aprehendidos,2006,0
Constitución,Frecuencia Anual Aprehendidos,2007,0
Constitución,Frecuencia Anual Aprehendidos,2008,3
Constitución,Frecuencia Anual Aprehendidos,2009,1
Constitución,Frecuencia Anual Aprehendidos,2010,5
Constitución,Frecuencia Anual Aprehendidos,2011,5
Constitución,Frecuencia Anual Aprehendidos,2012,2
Constitución,Frecuencia Anual Aprehendidos,2013,1
Constitución,Frecuencia Anual Aprehendidos,2014,0
Constitución,Frecuencia Anual Aprehendidos,2015,2
Constitución,Frecuencia Anual Aprehendidos,2016,0
Constitución,Frecuencia Anual Aprehendidos,2017,2
Constitución,Frecuencia Anual Aprehendidos,2018,2
Constitución,Frecuencia Anual Aprehendidos,2019,1
Constitución,Frecuencia Anual Casos Policiales,2005,15
Constitución,Frecuencia Anual Casos Policiales,2006,12
Constitución,Frecuencia Anual Casos Policiales,2007,2
Constitución,Frecuencia Anual Casos Policiales,2008,15
Constitución,Frecuencia Anual Casos Policiales,2009,5
Constitución,Frecuencia Anual Casos Policiales,2010,11
Constitución,Frecuencia Anual Casos Policiales,2011,17
Constitución,Frecuencia Anual Casos Policiales,2012,6
Constitución,Frecuencia Anual Casos Policiales,2013,9
Constitución,Frecuencia Anual Casos Policiales,2014,6
Constitución,Frecuencia Anual Casos Policiales,2015,5
Constitución,Frecuencia Anual Casos Policiales,2016,9
Constitución,Frecuencia Anual Casos Policiales,2017,5
Constitución,Frecuencia Anual Casos Policiales,2018,5
Constitución,Frecuencia Anual Casos Policiales,2019,6
Constitución,Frecuencia Anual Denuncia,2005,14
Constitución,Frecuencia Anual Denuncia,2006,12
Constitución,Frecuencia Anual Denuncia,2007,2
Constitución,Frecuencia Anual Denuncia,2008,12
Constitución,Frecuencia Anual Denuncia,2009,4
Constitución,Frecuencia Anual Denuncia,2010,6
Constitución,Frecuencia Anual Denuncia,2011,12
Constitución,Frecuencia Anual Denuncia,2012,4
Constitución,Frecuencia Anual Denuncia,2013,8
Constitución,Frecuencia Anual Denuncia,2014,6
Constitución,Frecuencia Anual Denuncia,2015,3
Constitución,Frecuencia Anual Denuncia,2016,9
Constitución,Frecuencia Anual Denuncia,2017,4
Constitución,Frecuencia Anual Denuncia,2018,3
Constitución,Frecuencia Anual Denuncia,2019,5
Constitución,Frecuencia Anual Detenciones,2005,1
Constitución,Frecuencia Anual Detenciones,2006,0
Constitución,Frecuencia Anual Detenciones,2007,0
Constitución,Frecuencia Anual Detenciones,2008,3
Constitución,Frecuencia Anual Detenciones,2009,1
Constitución,Frecuencia Anual Detenciones,2010,5
Constitución,Frecuencia Anual Detenciones,2011,5
Constitución,Frecuencia Anual Detenciones,2012,2
Constitución,Frecuencia Anual Detenciones,2013,1
Constitución,Frecuencia Anual Detenciones,2014,0
Constitución,Frecuencia Anual Detenciones,2015,2
Constitución,Frecuencia Anual Detenciones,2016,0
Constitución,Frecuencia Anual Detenciones,2017,1
Constitución,Frecuencia Anual Detenciones,2018,2
Constitución,Frecuencia Anual Detenciones,2019,1
Contulmo,Frecuencia Anual Aprehendidos,2005,0
Contulmo,Frecuencia Anual Aprehendidos,2006,0
Contulmo,Frecuencia Anual Aprehendidos,2007,0
Contulmo,Frecuencia Anual Aprehendidos,2008,0
Contulmo,Frecuencia Anual Aprehendidos,2009,0
Contulmo,Frecuencia Anual Aprehendidos,2010,1
Contulmo,Frecuencia Anual Aprehendidos,2011,1
Contulmo,Frecuencia Anual Aprehendidos,2012,0
Contulmo,Frecuencia Anual Aprehendidos,2013,0
Contulmo,Frecuencia Anual Aprehendidos,2014,0
Contulmo,Frecuencia Anual Aprehendidos,2015,0
Contulmo,Frecuencia Anual Aprehendidos,2016,0
Contulmo,Frecuencia Anual Aprehendidos,2017,0
Contulmo,Frecuencia Anual Aprehendidos,2018,0
Contulmo,Frecuencia Anual Aprehendidos,2019,0
Contulmo,Frecuencia Anual Casos Policiales,2005,2
Contulmo,Frecuencia Anual Casos Policiales,2006,2
Contulmo,Frecuencia Anual Casos Policiales,2007,1
Contulmo,Frecuencia Anual Casos Policiales,2008,2
Contulmo,Frecuencia Anual Casos Policiales,2009,2
Contulmo,Frecuencia Anual Casos Policiales,2010,2
Contulmo,Frecuencia Anual Casos Policiales,2011,3
Contulmo,Frecuencia Anual Casos Policiales,2012,3
Contulmo,Frecuencia Anual Casos Policiales,2013,1
Contulmo,Frecuencia Anual Casos Policiales,2014,0
Contulmo,Frecuencia Anual Casos Policiales,2015,3
Contulmo,Frecuencia Anual Casos Policiales,2016,1
Contulmo,Frecuencia Anual Casos Policiales,2017,1
Contulmo,Frecuencia Anual Casos Policiales,2018,5
Contulmo,Frecuencia Anual Casos Policiales,2019,0
Contulmo,Frecuencia Anual Denuncia,2005,2
Contulmo,Frecuencia Anual Denuncia,2006,2
Contulmo,Frecuencia Anual Denuncia,2007,1
Contulmo,Frecuencia Anual Denuncia,2008,2
Contulmo,Frecuencia Anual Denuncia,2009,2
Contulmo,Frecuencia Anual Denuncia,2010,1
Contulmo,Frecuencia Anual Denuncia,2011,2
Contulmo,Frecuencia Anual Denuncia,2012,3
Contulmo,Frecuencia Anual Denuncia,2013,1
Contulmo,Frecuencia Anual Denuncia,2014,0
Contulmo,Frecuencia Anual Denuncia,2015,3
Contulmo,Frecuencia Anual Denuncia,2016,1
Contulmo,Frecuencia Anual Denuncia,2017,1
Contulmo,Frecuencia Anual Denuncia,2018,5
Contulmo,Frecuencia Anual Denuncia,2019,0
Contulmo,Frecuencia Anual Detenciones,2005,0
Contulmo,Frecuencia Anual Detenciones,2006,0
Contulmo,Frecuencia Anual Detenciones,2007,0
Contulmo,Frecuencia Anual Detenciones,2008,0
Contulmo,Frecuencia Anual Detenciones,2009,0
Contulmo,Frecuencia Anual Detenciones,2010,1
Contulmo,Frecuencia Anual Detenciones,2011,1
Contulmo,Frecuencia Anual Detenciones,2012,0
Contulmo,Frecuencia Anual Detenciones,2013,0
Contulmo,Frecuencia Anual Detenciones,2014,0
Contulmo,Frecuencia Anual Detenciones,2015,0
Contulmo,Frecuencia Anual Detenciones,2016,0
Contulmo,Frecuencia Anual Detenciones,2017,0
Contulmo,Frecuencia Anual Detenciones,2018,0
Contulmo,Frecuencia Anual Detenciones,2019,0
Copiapó,Frecuencia Anual Aprehendidos,2005,1
Copiapó,Frecuencia Anual Aprehendidos,2006,4
Copiapó,Frecuencia Anual Aprehendidos,2007,0
Copiapó,Frecuencia Anual Aprehendidos,2008,5
Copiapó,Frecuencia Anual Aprehendidos,2009,5
Copiapó,Frecuencia Anual Aprehendidos,2010,4
Copiapó,Frecuencia Anual Aprehendidos,2011,3
Copiapó,Frecuencia Anual Aprehendidos,2012,3
Copiapó,Frecuencia Anual Aprehendidos,2013,3
Copiapó,Frecuencia Anual Aprehendidos,2014,3
Copiapó,Frecuencia Anual Aprehendidos,2015,2
Copiapó,Frecuencia Anual Aprehendidos,2016,2
Copiapó,Frecuencia Anual Aprehendidos,2017,3
Copiapó,Frecuencia Anual Aprehendidos,2018,1
Copiapó,Frecuencia Anual Aprehendidos,2019,3
Copiapó,Frecuencia Anual Casos Policiales,2005,25
Copiapó,Frecuencia Anual Casos Policiales,2006,22
Copiapó,Frecuencia Anual Casos Policiales,2007,30
Copiapó,Frecuencia Anual Casos Policiales,2008,31
Copiapó,Frecuencia Anual Casos Policiales,2009,32
Copiapó,Frecuencia Anual Casos Policiales,2010,33
Copiapó,Frecuencia Anual Casos Policiales,2011,41
Copiapó,Frecuencia Anual Casos Policiales,2012,28
Copiapó,Frecuencia Anual Casos Policiales,2013,28
Copiapó,Frecuencia Anual Casos Policiales,2014,28
Copiapó,Frecuencia Anual Casos Policiales,2015,23
Copiapó,Frecuencia Anual Casos Policiales,2016,29
Copiapó,Frecuencia Anual Casos Policiales,2017,24
Copiapó,Frecuencia Anual Casos Policiales,2018,27
Copiapó,Frecuencia Anual Casos Policiales,2019,42
Copiapó,Frecuencia Anual Denuncia,2005,24
Copiapó,Frecuencia Anual Denuncia,2006,18
Copiapó,Frecuencia Anual Denuncia,2007,30
Copiapó,Frecuencia Anual Denuncia,2008,26
Copiapó,Frecuencia Anual Denuncia,2009,27
Copiapó,Frecuencia Anual Denuncia,2010,29
Copiapó,Frecuencia Anual Denuncia,2011,38
Copiapó,Frecuencia Anual Denuncia,2012,25
Copiapó,Frecuencia Anual Denuncia,2013,25
Copiapó,Frecuencia Anual Denuncia,2014,25
Copiapó,Frecuencia Anual Denuncia,2015,21
Copiapó,Frecuencia Anual Denuncia,2016,27
Copiapó,Frecuencia Anual Denuncia,2017,21
Copiapó,Frecuencia Anual Denuncia,2018,26
Copiapó,Frecuencia Anual Denuncia,2019,37
Copiapó,Frecuencia Anual Detenciones,2005,1
Copiapó,Frecuencia Anual Detenciones,2006,4
Copiapó,Frecuencia Anual Detenciones,2007,0
Copiapó,Frecuencia Anual Detenciones,2008,5
Copiapó,Frecuencia Anual Detenciones,2009,5
Copiapó,Frecuencia Anual Detenciones,2010,4
Copiapó,Frecuencia Anual Detenciones,2011,3
Copiapó,Frecuencia Anual Detenciones,2012,3
Copiapó,Frecuencia Anual Detenciones,2013,3
Copiapó,Frecuencia Anual Detenciones,2014,3
Copiapó,Frecuencia Anual Detenciones,2015,2
Copiapó,Frecuencia Anual Detenciones,2016,2
Copiapó,Frecuencia Anual Detenciones,2017,3
Copiapó,Frecuencia Anual Detenciones,2018,1
Copiapó,Frecuencia Anual Detenciones,2019,5
Coquimbo,Frecuencia Anual Aprehendidos,2005,2
Coquimbo,Frecuencia Anual Aprehendidos,2006,0
Coquimbo,Frecuencia Anual Aprehendidos,2007,1
Coquimbo,Frecuencia Anual Aprehendidos,2008,1
Coquimbo,Frecuencia Anual Aprehendidos,2009,2
Coquimbo,Frecuencia Anual Aprehendidos,2010,8
Coquimbo,Frecuencia Anual Aprehendidos,2011,2
Coquimbo,Frecuencia Anual Aprehendidos,2012,1
Coquimbo,Frecuencia Anual Aprehendidos,2013,2
Coquimbo,Frecuencia Anual Aprehendidos,2014,2
Coquimbo,Frecuencia Anual Aprehendidos,2015,3
Coquimbo,Frecuencia Anual Aprehendidos,2016,4
Coquimbo,Frecuencia Anual Aprehendidos,2017,3
Coquimbo,Frecuencia Anual Aprehendidos,2018,5
Coquimbo,Frecuencia Anual Aprehendidos,2019,4
Coquimbo,Frecuencia Anual Casos Policiales,2005,16
Coquimbo,Frecuencia Anual Casos Policiales,2006,23
Coquimbo,Frecuencia Anual Casos Policiales,2007,26
Coquimbo,Frecuencia Anual Casos Policiales,2008,23
Coquimbo,Frecuencia Anual Casos Policiales,2009,23
Coquimbo,Frecuencia Anual Casos Policiales,2010,34
Coquimbo,Frecuencia Anual Casos Policiales,2011,33
Coquimbo,Frecuencia Anual Casos Policiales,2012,31
Coquimbo,Frecuencia Anual Casos Policiales,2013,28
Coquimbo,Frecuencia Anual Casos Policiales,2014,26
Coquimbo,Frecuencia Anual Casos Policiales,2015,23
Coquimbo,Frecuencia Anual Casos Policiales,2016,34
Coquimbo,Frecuencia Anual Casos Policiales,2017,34
Coquimbo,Frecuencia Anual Casos Policiales,2018,39
Coquimbo,Frecuencia Anual Casos Policiales,2019,35
Coquimbo,Frecuencia Anual Denuncia,2005,14
Coquimbo,Frecuencia Anual Denuncia,2006,23
Coquimbo,Frecuencia Anual Denuncia,2007,25
Coquimbo,Frecuencia Anual Denuncia,2008,22
Coquimbo,Frecuencia Anual Denuncia,2009,21
Coquimbo,Frecuencia Anual Denuncia,2010,28
Coquimbo,Frecuencia Anual Denuncia,2011,31
Coquimbo,Frecuencia Anual Denuncia,2012,30
Coquimbo,Frecuencia Anual Denuncia,2013,26
Coquimbo,Frecuencia Anual Denuncia,2014,24
Coquimbo,Frecuencia Anual Denuncia,2015,20
Coquimbo,Frecuencia Anual Denuncia,2016,32
Coquimbo,Frecuencia Anual Denuncia,2017,31
Coquimbo,Frecuencia Anual Denuncia,2018,30
Coquimbo,Frecuencia Anual Denuncia,2019,30
Coquimbo,Frecuencia Anual Detenciones,2005,2
Coquimbo,Frecuencia Anual Detenciones,2006,0
Coquimbo,Frecuencia Anual Detenciones,2007,1
Coquimbo,Frecuencia Anual Detenciones,2008,1
Coquimbo,Frecuencia Anual Detenciones,2009,2
Coquimbo,Frecuencia Anual Detenciones,2010,6
Coquimbo,Frecuencia Anual Detenciones,2011,2
Coquimbo,Frecuencia Anual Detenciones,2012,1
Coquimbo,Frecuencia Anual Detenciones,2013,2
Coquimbo,Frecuencia Anual Detenciones,2014,2
Coquimbo,Frecuencia Anual Detenciones,2015,3
Coquimbo,Frecuencia Anual Detenciones,2016,2
Coquimbo,Frecuencia Anual Detenciones,2017,3
Coquimbo,Frecuencia Anual Detenciones,2018,9
Coquimbo,Frecuencia Anual Detenciones,2019,5
Coronel,Frecuencia Anual Aprehendidos,2005,2
Coronel,Frecuencia Anual Aprehendidos,2006,2
Coronel,Frecuencia Anual Aprehendidos,2007,1
Coronel,Frecuencia Anual Aprehendidos,2008,2
Coronel,Frecuencia Anual Aprehendidos,2009,3
Coronel,Frecuencia Anual Aprehendidos,2010,1
Coronel,Frecuencia Anual Aprehendidos,2011,2
Coronel,Frecuencia Anual Aprehendidos,2012,3
Coronel,Frecuencia Anual Aprehendidos,2013,0
Coronel,Frecuencia Anual Aprehendidos,2014,0
Coronel,Frecuencia Anual Aprehendidos,2015,1
Coronel,Frecuencia Anual Aprehendidos,2016,1
Coronel,Frecuencia Anual Aprehendidos,2017,3
Coronel,Frecuencia Anual Aprehendidos,2018,1
Coronel,Frecuencia Anual Aprehendidos,2019,2
Coronel,Frecuencia Anual Casos Policiales,2005,18
Coronel,Frecuencia Anual Casos Policiales,2006,11
Coronel,Frecuencia Anual Casos Policiales,2007,12
Coronel,Frecuencia Anual Casos Policiales,2008,11
Coronel,Frecuencia Anual Casos Policiales,2009,10
Coronel,Frecuencia Anual Casos Policiales,2010,16
Coronel,Frecuencia Anual Casos Policiales,2011,13
Coronel,Frecuencia Anual Casos Policiales,2012,21
Coronel,Frecuencia Anual Casos Policiales,2013,17
Coronel,Frecuencia Anual Casos Policiales,2014,10
Coronel,Frecuencia Anual Casos Policiales,2015,15
Coronel,Frecuencia Anual Casos Policiales,2016,10
Coronel,Frecuencia Anual Casos Policiales,2017,21
Coronel,Frecuencia Anual Casos Policiales,2018,18
Coronel,Frecuencia Anual Casos Policiales,2019,22
Coronel,Frecuencia Anual Denuncia,2005,16
Coronel,Frecuencia Anual Denuncia,2006,9
Coronel,Frecuencia Anual Denuncia,2007,11
Coronel,Frecuencia Anual Denuncia,2008,9
Coronel,Frecuencia Anual Denuncia,2009,8
Coronel,Frecuencia Anual Denuncia,2010,15
Coronel,Frecuencia Anual Denuncia,2011,11
Coronel,Frecuencia Anual Denuncia,2012,18
Coronel,Frecuencia Anual Denuncia,2013,17
Coronel,Frecuencia Anual Denuncia,2014,10
Coronel,Frecuencia Anual Denuncia,2015,14
Coronel,Frecuencia Anual Denuncia,2016,9
Coronel,Frecuencia Anual Denuncia,2017,18
Coronel,Frecuencia Anual Denuncia,2018,16
Coronel,Frecuencia Anual Denuncia,2019,20
Coronel,Frecuencia Anual Detenciones,2005,2
Coronel,Frecuencia Anual Detenciones,2006,2
Coronel,Frecuencia Anual Detenciones,2007,1
Coronel,Frecuencia Anual Detenciones,2008,2
Coronel,Frecuencia Anual Detenciones,2009,2
Coronel,Frecuencia Anual Detenciones,2010,1
Coronel,Frecuencia Anual Detenciones,2011,2
Coronel,Frecuencia Anual Detenciones,2012,3
Coronel,Frecuencia Anual Detenciones,2013,0
Coronel,Frecuencia Anual Detenciones,2014,0
Coronel,Frecuencia Anual Detenciones,2015,1
Coronel,Frecuencia Anual Detenciones,2016,1
Coronel,Frecuencia Anual Detenciones,2017,3
Coronel,Frecuencia Anual Detenciones,2018,2
Coronel,Frecuencia Anual Detenciones,2019,2
Corral,Frecuencia Anual Aprehendidos,2005,0
Corral,Frecuencia Anual Aprehendidos,2006,0
Corral,Frecuencia Anual Aprehendidos,2007,0
Corral,Frecuencia Anual Aprehendidos,2008,0
Corral,Frecuencia Anual Aprehendidos,2009,1
Corral,Frecuencia Anual Aprehendidos,2010,1
Corral,Frecuencia Anual Aprehendidos,2011,0
Corral,Frecuencia Anual Aprehendidos,2012,0
Corral,Frecuencia Anual Aprehendidos,2013,0
Corral,Frecuencia Anual Aprehendidos,2014,1
Corral,Frecuencia Anual Aprehendidos,2015,0
Corral,Frecuencia Anual Aprehendidos,2016,0
Corral,Frecuencia Anual Aprehendidos,2017,0
Corral,Frecuencia Anual Aprehendidos,2018,0
Corral,Frecuencia Anual Aprehendidos,2019,1
Corral,Frecuencia Anual Casos Policiales,2005,0
Corral,Frecuencia Anual Casos Policiales,2006,0
Corral,Frecuencia Anual Casos Policiales,2007,1
Corral,Frecuencia Anual Casos Policiales,2008,0
Corral,Frecuencia Anual Casos Policiales,2009,1
Corral,Frecuencia Anual Casos Policiales,2010,4
Corral,Frecuencia Anual Casos Policiales,2011,2
Corral,Frecuencia Anual Casos Policiales,2012,0
Corral,Frecuencia Anual Casos Policiales,2013,0
Corral,Frecuencia Anual Casos Policiales,2014,1
Corral,Frecuencia Anual Casos Policiales,2015,0
Corral,Frecuencia Anual Casos Policiales,2016,1
Corral,Frecuencia Anual Casos Policiales,2017,0
Corral,Frecuencia Anual Casos Policiales,2018,1
Corral,Frecuencia Anual Casos Policiales,2019,2
Corral,Frecuencia Anual Denuncia,2005,0
Corral,Frecuencia Anual Denuncia,2006,0
Corral,Frecuencia Anual Denuncia,2007,1
Corral,Frecuencia Anual Denuncia,2008,0
Corral,Frecuencia Anual Denuncia,2009,0
Corral,Frecuencia Anual Denuncia,2010,3
Corral,Frecuencia Anual Denuncia,2011,2
Corral,Frecuencia Anual Denuncia,2012,0
Corral,Frecuencia Anual Denuncia,2013,0
Corral,Frecuencia Anual Denuncia,2014,0
Corral,Frecuencia Anual Denuncia,2015,0
Corral,Frecuencia Anual Denuncia,2016,1
Corral,Frecuencia Anual Denuncia,2017,0
Corral,Frecuencia Anual Denuncia,2018,1
Corral,Frecuencia Anual Denuncia,2019,1
Corral,Frecuencia Anual Detenciones,2005,0
Corral,Frecuencia Anual Detenciones,2006,0
Corral,Frecuencia Anual Detenciones,2007,0
Corral,Frecuencia Anual Detenciones,2008,0
Corral,Frecuencia Anual Detenciones,2009,1
Corral,Frecuencia Anual Detenciones,2010,1
Corral,Frecuencia Anual Detenciones,2011,0
Corral,Frecuencia Anual Detenciones,2012,0
Corral,Frecuencia Anual Detenciones,2013,0
Corral,Frecuencia Anual Detenciones,2014,1
Corral,Frecuencia Anual Detenciones,2015,0
Corral,Frecuencia Anual Detenciones,2016,0
Corral,Frecuencia Anual Detenciones,2017,0
Corral,Frecuencia Anual Detenciones,2018,0
Corral,Frecuencia Anual Detenciones,2019,1
Cunco,Frecuencia Anual Aprehendidos,2005,0
Cunco,Frecuencia Anual Aprehendidos,2006,0
Cunco,Frecuencia Anual Aprehendidos,2007,1
Cunco,Frecuencia Anual Aprehendidos,2008,0
Cunco,Frecuencia Anual Aprehendidos,2009,0
Cunco,Frecuencia Anual Aprehendidos,2010,1
Cunco,Frecuencia Anual Aprehendidos,2011,0
Cunco,Frecuencia Anual Aprehendidos,2012,0
Cunco,Frecuencia Anual Aprehendidos,2013,0
Cunco,Frecuencia Anual Aprehendidos,2014,0
Cunco,Frecuencia Anual Aprehendidos,2015,0
Cunco,Frecuencia Anual Aprehendidos,2016,1
Cunco,Frecuencia Anual Aprehendidos,2017,1
Cunco,Frecuencia Anual Aprehendidos,2018,1
Cunco,Frecuencia Anual Aprehendidos,2019,1
